discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,city,year
Speed skating,Men’s Mass Start,Men,GOLD,Athlete,https://olympics.com/en/athletes/seung-hoon-lee,Seung Hoon LEE,Republic of Korea,pyeongchang,2018
Speed skating,Men’s Mass Start,Men,SILVER,Athlete,https://olympics.com/en/athletes/bart-swings-x2516,Bart SWINGS,Belgium,pyeongchang,2018
Speed skating,Men’s Mass Start,Men,BRONZE,Athlete,https://olympics.com/en/athletes/koen-verweij-x0030,Koen VERWEIJ,Netherlands,pyeongchang,2018
Speed skating,Ladies’ 1000m,Women,GOLD,Athlete,https://olympics.com/en/athletes/jorien-ter-mors,Jorien TER MORS,Netherlands,pyeongchang,2018
Speed skating,Ladies’ 1000m,Women,SILVER,Athlete,https://olympics.com/en/athletes/nao-kodaira,Nao KODAIRA,Japan,pyeongchang,2018
Speed skating,Ladies’ 1000m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,pyeongchang,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,GOLD,GameTeam,,,France,pyeongchang,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,SILVER,GameTeam,,,Norway,pyeongchang,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,BRONZE,GameTeam,,,Italy,pyeongchang,2018
Biathlon,Men’s 20km Individual,Men,GOLD,Athlete,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,pyeongchang,2018
Biathlon,Men’s 20km Individual,Men,SILVER,Athlete,https://olympics.com/en/athletes/jakov-fak,Jakov FAK,Slovenia,pyeongchang,2018
Biathlon,Men’s 20km Individual,Men,BRONZE,Athlete,https://olympics.com/en/athletes/dominik-landertinger-1,Dominik LANDERTINGER,Austria,pyeongchang,2018
Biathlon,Women’s 15km Individual,Women,GOLD,Athlete,https://olympics.com/en/athletes/oeberg,Hanna OEBERG,Sweden,pyeongchang,2018
Biathlon,Women’s 15km Individual,Women,SILVER,Athlete,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,Slovakia,pyeongchang,2018
Biathlon,Women’s 15km Individual,Women,BRONZE,Athlete,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,Germany,pyeongchang,2018
Biathlon,Men’s 10km Sprint,Men,GOLD,Athlete,https://olympics.com/en/athletes/arnd-peiffer,Arnd PEIFFER,Germany,pyeongchang,2018
Biathlon,Men’s 10km Sprint,Men,SILVER,Athlete,https://olympics.com/en/athletes/michal-krcmar,Michal KRCMAR,Czech Republic,pyeongchang,2018
Biathlon,Men’s 10km Sprint,Men,BRONZE,Athlete,https://olympics.com/en/athletes/dominik-windisch,Dominik WINDISCH,Italy,pyeongchang,2018
Biathlon,Men’s 12.5km Pursuit,Men,GOLD,Athlete,https://olympics.com/en/athletes/martin-fourcade,Martin FOURCADE,France,pyeongchang,2018
Biathlon,Men’s 12.5km Pursuit,Men,SILVER,Athlete,https://olympics.com/en/athletes/sebastian-samuelsson,Sebastian SAMUELSSON,Sweden,pyeongchang,2018
Biathlon,Men’s 12.5km Pursuit,Men,BRONZE,Athlete,https://olympics.com/en/athletes/doll,Benedikt DOLL,Germany,pyeongchang,2018
Biathlon,Women’s 7.5km Sprint,Women,GOLD,Athlete,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,Germany,pyeongchang,2018
Biathlon,Women’s 7.5km Sprint,Women,SILVER,Athlete,https://olympics.com/en/athletes/olsbu,Marte OLSBU,Norway,pyeongchang,2018
Biathlon,Women’s 7.5km Sprint,Women,BRONZE,Athlete,https://olympics.com/en/athletes/veronika-vitkova,Veronika VITKOVA,Czech Republic,pyeongchang,2018
Biathlon,Women’s 12.5km Mass Start,Women,GOLD,Athlete,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,Slovakia,pyeongchang,2018
Biathlon,Women’s 12.5km Mass Start,Women,SILVER,Athlete,https://olympics.com/en/athletes/darya-domracheva,Darya DOMRACHEVA,Belarus,pyeongchang,2018
Biathlon,Women’s 12.5km Mass Start,Women,BRONZE,Athlete,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,Norway,pyeongchang,2018
Biathlon,Men’s 4x7.5km Relay,Men,GOLD,GameTeam,,,Sweden,pyeongchang,2018
Biathlon,Men’s 4x7.5km Relay,Men,SILVER,GameTeam,,,Norway,pyeongchang,2018
Biathlon,Men’s 4x7.5km Relay,Men,BRONZE,GameTeam,,,Germany,pyeongchang,2018
Biathlon,Women’s 10km Pursuit,Women,GOLD,Athlete,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,Germany,pyeongchang,2018
Biathlon,Women’s 10km Pursuit,Women,SILVER,Athlete,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,Slovakia,pyeongchang,2018
Biathlon,Women’s 10km Pursuit,Women,BRONZE,Athlete,https://olympics.com/en/athletes/anais-bescond,Anais BESCOND,France,pyeongchang,2018
Biathlon,Women’s 4x6km Relay,Women,GOLD,GameTeam,,,Belarus,pyeongchang,2018
Biathlon,Women’s 4x6km Relay,Women,SILVER,GameTeam,,,Sweden,pyeongchang,2018
Biathlon,Women’s 4x6km Relay,Women,BRONZE,GameTeam,,,France,pyeongchang,2018
Biathlon,Men’s 15km Mass Start,Men,GOLD,Athlete,https://olympics.com/en/athletes/martin-fourcade,Martin FOURCADE,France,pyeongchang,2018
Biathlon,Men’s 15km Mass Start,Men,SILVER,Athlete,https://olympics.com/en/athletes/simon-schempp,Simon SCHEMPP,Germany,pyeongchang,2018
Biathlon,Men’s 15km Mass Start,Men,BRONZE,Athlete,https://olympics.com/en/athletes/emil-hegle-svendsen,Emil Hegle SVENDSEN,Norway,pyeongchang,2018
Snowboard,Men’s Snowboard Cross,Men,GOLD,Athlete,https://olympics.com/en/athletes/pierre-vaultier,Pierre VAULTIER,France,pyeongchang,2018
Snowboard,Men’s Snowboard Cross,Men,SILVER,Athlete,https://olympics.com/en/athletes/jarryd-hughes,Jarryd HUGHES,Australia,pyeongchang,2018
Snowboard,Men’s Snowboard Cross,Men,BRONZE,Athlete,https://olympics.com/en/athletes/regino-herdez,Regino HERDEZ,Spain,pyeongchang,2018
Snowboard,Men’s Big Air,Men,GOLD,Athlete,https://olympics.com/en/athletes/sebastien-toutant,Sebastien TOUTANT,Canada,pyeongchang,2018
Snowboard,Men’s Big Air,Men,SILVER,Athlete,https://olympics.com/en/athletes/kyle-mack,Kyle MACK,United States of America,pyeongchang,2018
Snowboard,Men’s Big Air,Men,BRONZE,Athlete,https://olympics.com/en/athletes/billy-morgan,Billy MORGAN,Great Britain,pyeongchang,2018
Snowboard,Ladies’ Slopestyle,Women,GOLD,Athlete,https://olympics.com/en/athletes/jamie-anderson,Jamie ANDERSON,United States of America,pyeongchang,2018
Snowboard,Ladies’ Slopestyle,Women,SILVER,Athlete,https://olympics.com/en/athletes/laurie-blouin,Laurie BLOUIN,Canada,pyeongchang,2018
Snowboard,Ladies’ Slopestyle,Women,BRONZE,Athlete,https://olympics.com/en/athletes/enni-rukajarvi,Enni RUKAJARVI,Finland,pyeongchang,2018
Snowboard,Ladies’ Snowboard Cross,Women,GOLD,Athlete,https://olympics.com/en/athletes/michela-moioli,Michela MOIOLI,Italy,pyeongchang,2018
Snowboard,Ladies’ Snowboard Cross,Women,SILVER,Athlete,https://olympics.com/en/athletes/julia-pereira-de-sousa-mabileau,Julia PEREIRA DE SOUSA MABILEAU,France,pyeongchang,2018
Snowboard,Ladies’ Snowboard Cross,Women,BRONZE,Athlete,https://olympics.com/en/athletes/eva-samkova,Eva SAMKOVA,Czech Republic,pyeongchang,2018
Snowboard,Ladies’ Halfpipe,Women,GOLD,Athlete,https://olympics.com/en/athletes/chloe-kim,Chloe KIM,United States of America,pyeongchang,2018
Snowboard,Ladies’ Halfpipe,Women,SILVER,Athlete,https://olympics.com/en/athletes/jiayu-liu,Jiayu LIU,People's Republic of China,pyeongchang,2018
Snowboard,Ladies’ Halfpipe,Women,BRONZE,Athlete,,Arielle Gold,United States of America,pyeongchang,2018
Snowboard,Ladies’ Parallel Giant Slalom,Women,GOLD,Athlete,https://olympics.com/en/athletes/ester-ledecka,Ester LEDECKA,Czech Republic,pyeongchang,2018
Snowboard,Ladies’ Parallel Giant Slalom,Women,SILVER,Athlete,https://olympics.com/en/athletes/selina-joerg,Selina JOERG,Germany,pyeongchang,2018
Snowboard,Ladies’ Parallel Giant Slalom,Women,BRONZE,Athlete,https://olympics.com/en/athletes/ramona-theresia-hofmeister,Ramona Theresia HOFMEISTER,Germany,pyeongchang,2018
Snowboard,Men’s Parallel Giant Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/nevin-galmarini,Nevin GALMARINI,Switzerland,pyeongchang,2018
Snowboard,Men’s Parallel Giant Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/sangho-lee,Sangho LEE,Republic of Korea,pyeongchang,2018
Snowboard,Men’s Parallel Giant Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/zan-kosir,Zan KOSIR,Slovenia,pyeongchang,2018
Snowboard,Men’s Halfpipe,Men,GOLD,Athlete,https://olympics.com/en/athletes/shaun-white,Shaun WHITE,United States of America,pyeongchang,2018
Snowboard,Men’s Halfpipe,Men,SILVER,Athlete,https://olympics.com/en/athletes/ayumu-hirano,Ayumu HIRANO,Japan,pyeongchang,2018
Snowboard,Men’s Halfpipe,Men,BRONZE,Athlete,https://olympics.com/en/athletes/scotty-james,Scotty JAMES,Australia,pyeongchang,2018
Snowboard,Men’s Slopestyle,Men,GOLD,Athlete,https://olympics.com/en/athletes/redmond-gerard,Redmond GERARD,United States of America,pyeongchang,2018
Snowboard,Men’s Slopestyle,Men,SILVER,Athlete,https://olympics.com/en/athletes/parrot,Max PARROT,Canada,pyeongchang,2018
Snowboard,Men’s Slopestyle,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mark-mcmorris,Mark MCMORRIS,Canada,pyeongchang,2018
Snowboard,Ladies’ Big Air,Women,GOLD,Athlete,https://olympics.com/en/athletes/anna-gasser,Anna GASSER,Austria,pyeongchang,2018
Snowboard,Ladies’ Big Air,Women,SILVER,Athlete,https://olympics.com/en/athletes/jamie-anderson,Jamie ANDERSON,United States of America,pyeongchang,2018
Snowboard,Ladies’ Big Air,Women,BRONZE,Athlete,https://olympics.com/en/athletes/zoi-sadowski-synnott,Zoi SADOWSKI SYNNOTT,New Zealand,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Slopestyle,Women,GOLD,Athlete,https://olympics.com/en/athletes/sarah-hoefflin,Sarah HOEFFLIN,Switzerland,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Slopestyle,Women,SILVER,Athlete,https://olympics.com/en/athletes/mathilde-gremaud,Mathilde GREMAUD,Switzerland,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Slopestyle,Women,BRONZE,Athlete,https://olympics.com/en/athletes/isabel-atkin,Isabel ATKIN,Great Britain,pyeongchang,2018
Freestyle Skiing,Men’s Ski Halfpipe,Men,GOLD,Athlete,https://olympics.com/en/athletes/david-wise,David WISE,United States of America,pyeongchang,2018
Freestyle Skiing,Men’s Ski Halfpipe,Men,SILVER,Athlete,https://olympics.com/en/athletes/alex-ferreira,Alex FERREIRA,United States of America,pyeongchang,2018
Freestyle Skiing,Men’s Ski Halfpipe,Men,BRONZE,Athlete,https://olympics.com/en/athletes/nico-porteous,Nico PORTEOUS,New Zealand,pyeongchang,2018
Freestyle Skiing,Ladies’ Aerials,Women,GOLD,Athlete,,Anna Guskova,Belarus,pyeongchang,2018
Freestyle Skiing,Ladies’ Aerials,Women,SILVER,Athlete,https://olympics.com/en/athletes/xin-zhang,Xin ZHANG,People's Republic of China,pyeongchang,2018
Freestyle Skiing,Ladies’ Aerials,Women,BRONZE,Athlete,https://olympics.com/en/athletes/fanyu-kong,Fanyu KONG,People's Republic of China,pyeongchang,2018
Freestyle Skiing,Ladies’ Moguls,Women,GOLD,Athlete,https://olympics.com/en/athletes/perrine-laffont,Perrine LAFFONT,France,pyeongchang,2018
Freestyle Skiing,Ladies’ Moguls,Women,SILVER,Athlete,https://olympics.com/en/athletes/justine-dufour-lapointe,Justine DUFOUR-LAPOINTE,Canada,pyeongchang,2018
Freestyle Skiing,Ladies’ Moguls,Women,BRONZE,Athlete,https://olympics.com/en/athletes/yulia-galysheva,Yulia GALYSHEVA,Kazakhstan,pyeongchang,2018
Freestyle Skiing,Men’s Moguls,Men,GOLD,Athlete,https://olympics.com/en/athletes/mikael-kingsbury,Mikael KINGSBURY,Canada,pyeongchang,2018
Freestyle Skiing,Men’s Moguls,Men,SILVER,Athlete,https://olympics.com/en/athletes/matt-graham,Matt GRAHAM,Australia,pyeongchang,2018
Freestyle Skiing,Men’s Moguls,Men,BRONZE,Athlete,https://olympics.com/en/athletes/daichi-hara,Daichi HARA,Japan,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Cross,Women,GOLD,Athlete,https://olympics.com/en/athletes/kelsey-serwa,Kelsey SERWA,Canada,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Cross,Women,SILVER,Athlete,https://olympics.com/en/athletes/brittany-phelan,Brittany PHELAN,Canada,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Cross,Women,BRONZE,Athlete,https://olympics.com/en/athletes/fanny-smith,Fanny SMITH,Switzerland,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Halfpipe,Women,GOLD,Athlete,https://olympics.com/en/athletes/cassie-sharpe,Cassie SHARPE,Canada,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Halfpipe,Women,SILVER,Athlete,https://olympics.com/en/athletes/marie-martinod,Marie MARTINOD,France,pyeongchang,2018
Freestyle Skiing,Ladies’ Ski Halfpipe,Women,BRONZE,Athlete,https://olympics.com/en/athletes/brita-sigourney,Brita SIGOURNEY,United States of America,pyeongchang,2018
Freestyle Skiing,Men’s Ski Cross,Men,GOLD,Athlete,https://olympics.com/en/athletes/brady-leman,Brady LEMAN,Canada,pyeongchang,2018
Freestyle Skiing,Men’s Ski Cross,Men,SILVER,Athlete,https://olympics.com/en/athletes/marc-bischofberger,Marc BISCHOFBERGER,Switzerland,pyeongchang,2018
Freestyle Skiing,Men’s Ski Cross,Men,BRONZE,Athlete,https://olympics.com/en/athletes/sergey-ridzik-1,Sergey RIDZIK,Olympic Athletes from Russia,pyeongchang,2018
Freestyle Skiing,Men’s Aerials,Men,GOLD,Athlete,https://olympics.com/en/athletes/oleksandr-abramenko,Oleksandr ABRAMENKO,Ukraine,pyeongchang,2018
Freestyle Skiing,Men’s Aerials,Men,SILVER,Athlete,https://olympics.com/en/athletes/zongyang-jia,Zongyang JIA,People's Republic of China,pyeongchang,2018
Freestyle Skiing,Men’s Aerials,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ilya-burov,Ilya BUROV,Olympic Athletes from Russia,pyeongchang,2018
Freestyle Skiing,Men’s Ski Slopestyle,Men,GOLD,Athlete,,Øystein Bråten,Norway,pyeongchang,2018
Freestyle Skiing,Men’s Ski Slopestyle,Men,SILVER,Athlete,https://olympics.com/en/athletes/nicholas-goepper,Nicholas GOEPPER,United States of America,pyeongchang,2018
Freestyle Skiing,Men’s Ski Slopestyle,Men,BRONZE,Athlete,https://olympics.com/en/athletes/alex-beaulieu-marchand,Alex BEAULIEU-MARCHAND,Canada,pyeongchang,2018
Nordic Combined,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,https://olympics.com/en/athletes/johannes-rydzek,Johannes RYDZEK,Germany,pyeongchang,2018
Nordic Combined,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,https://olympics.com/en/athletes/fabian-riessle,Fabian RIESSLE,Germany,pyeongchang,2018
Nordic Combined,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,https://olympics.com/en/athletes/eric-frenzel,Eric FRENZEL,Germany,pyeongchang,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,,,Germany,pyeongchang,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,,,Norway,pyeongchang,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,,,Austria,pyeongchang,2018
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,https://olympics.com/en/athletes/eric-frenzel,Eric FRENZEL,Germany,pyeongchang,2018
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,https://olympics.com/en/athletes/akito-watabe,Akito WATABE,Japan,pyeongchang,2018
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,https://olympics.com/en/athletes/lukas-klapfer,Lukas KLAPFER,Austria,pyeongchang,2018
Curling,Women,Women,GOLD,GameTeam,,,Sweden,pyeongchang,2018
Curling,Women,Women,SILVER,GameTeam,,,Republic of Korea,pyeongchang,2018
Curling,Women,Women,BRONZE,GameTeam,,,Japan,pyeongchang,2018
Curling,Mixed Doubles,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/kaitlyn-lawes,Kaitlyn LAWES,Canada,pyeongchang,2018
Curling,Mixed Doubles,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/john-morris,John MORRIS,Canada,pyeongchang,2018
Curling,Mixed Doubles,Mixed,SILVER,GameTeam,https://olympics.com/en/athletes/perret,Jenny PERRET,Switzerland,pyeongchang,2018
Curling,Mixed Doubles,Mixed,SILVER,GameTeam,,Martin Rios,Switzerland,pyeongchang,2018
Curling,Mixed Doubles,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/kristin-skaslien,Kristin SKASLIEN,Norway,pyeongchang,2018
Curling,Mixed Doubles,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/magnus-nedregotten,Magnus NEDREGOTTEN,Norway,pyeongchang,2018
Curling,Men,Men,GOLD,GameTeam,,,United States of America,pyeongchang,2018
Curling,Men,Men,SILVER,GameTeam,,,Sweden,pyeongchang,2018
Curling,Men,Men,BRONZE,GameTeam,,,Switzerland,pyeongchang,2018
Figure skating,Team event,Mixed,GOLD,GameTeam,,,Canada,pyeongchang,2018
Figure skating,Team event,Mixed,SILVER,GameTeam,,,Olympic Athletes from Russia,pyeongchang,2018
Figure skating,Team event,Mixed,BRONZE,GameTeam,,,United States of America,pyeongchang,2018
Figure skating,Ice Dance,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/tessa-virtue,Tessa VIRTUE,Canada,pyeongchang,2018
Figure skating,Ice Dance,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/scott-moir,Scott MOIR,Canada,pyeongchang,2018
Figure skating,Ice Dance,Mixed,SILVER,GameTeam,https://olympics.com/en/athletes/gabriella-papadakis,Gabriella PAPADAKIS,France,pyeongchang,2018
Figure skating,Ice Dance,Mixed,SILVER,GameTeam,https://olympics.com/en/athletes/guillaume-cizeron,Guillaume CIZERON,France,pyeongchang,2018
Figure skating,Ice Dance,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/maia-shibutani,Maia SHIBUTANI,United States of America,pyeongchang,2018
Figure skating,Ice Dance,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/alex-shibutani,Alex SHIBUTANI,United States of America,pyeongchang,2018
Figure skating,Pair Skating,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/aliona-savchenko,Aljona SAVCHENKO,Germany,pyeongchang,2018
Figure skating,Pair Skating,Mixed,GOLD,GameTeam,https://olympics.com/en/athletes/massot,Bruno MASSOT,Germany,pyeongchang,2018
Figure skating,Pair Skating,Mixed,SILVER,GameTeam,https://olympics.com/en/athletes/wenjing-sui,Wenjing SUI,People's Republic of China,pyeongchang,2018
Figure skating,Pair Skating,Mixed,SILVER,GameTeam,https://olympics.com/en/athletes/cong-han,Cong HAN,People's Republic of China,pyeongchang,2018
Figure skating,Pair Skating,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/meagan-duhamel,Meagan DUHAMEL,Canada,pyeongchang,2018
Figure skating,Pair Skating,Mixed,BRONZE,GameTeam,https://olympics.com/en/athletes/eric-radford,Eric RADFORD,Canada,pyeongchang,2018
Figure skating,Men's Single Skating,Men,GOLD,Athlete,https://olympics.com/en/athletes/yuzuru-hanyu,Yuzuru HANYU,Japan,pyeongchang,2018
Figure skating,Men's Single Skating,Men,SILVER,Athlete,https://olympics.com/en/athletes/shoma-uno,Shoma UNO,Japan,pyeongchang,2018
Figure skating,Men's Single Skating,Men,BRONZE,Athlete,https://olympics.com/en/athletes/javier-ferdez,Javier FERDEZ,Spain,pyeongchang,2018
Figure skating,Ladies' Single Skating,Women,GOLD,Athlete,https://olympics.com/en/athletes/zagitova,Alina ZAGITOVA,Olympic Athletes from Russia,pyeongchang,2018
Figure skating,Ladies' Single Skating,Women,SILVER,Athlete,https://olympics.com/en/athletes/evgenia-medvedeva,Evgenia MEDVEDEVA,Olympic Athletes from Russia,pyeongchang,2018
Figure skating,Ladies' Single Skating,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kaetlyn-osmond,Kaetlyn OSMOND,Canada,pyeongchang,2018
Ski Jumping,Men’s Large Hill Individual,Men,GOLD,Athlete,https://olympics.com/en/athletes/kamil-stoch,Kamil STOCH,Poland,pyeongchang,2018
Ski Jumping,Men’s Large Hill Individual,Men,SILVER,Athlete,https://olympics.com/en/athletes/andreas-wellinger,Andreas WELLINGER,Germany,pyeongchang,2018
Ski Jumping,Men’s Large Hill Individual,Men,BRONZE,Athlete,https://olympics.com/en/athletes/johansson-1,Robert JOHANSSON,Norway,pyeongchang,2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,GOLD,Athlete,https://olympics.com/en/athletes/maren-lundby,Maren LUNDBY,Norway,pyeongchang,2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,SILVER,Athlete,,- -,Germany,pyeongchang,2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,BRONZE,Athlete,https://olympics.com/en/athletes/sara-takanashi,Sara TAKANASHI,Japan,pyeongchang,2018
Ski Jumping,Men’s Team,Men,GOLD,GameTeam,,,Norway,pyeongchang,2018
Ski Jumping,Men’s Team,Men,SILVER,GameTeam,,,Germany,pyeongchang,2018
Ski Jumping,Men’s Team,Men,BRONZE,GameTeam,,,Poland,pyeongchang,2018
Ski Jumping,Men’s Normal Hill Individual,Men,GOLD,Athlete,https://olympics.com/en/athletes/andreas-wellinger,Andreas WELLINGER,Germany,pyeongchang,2018
Ski Jumping,Men’s Normal Hill Individual,Men,SILVER,Athlete,https://olympics.com/en/athletes/forfang,Johann Andre FORFANG,Norway,pyeongchang,2018
Ski Jumping,Men’s Normal Hill Individual,Men,BRONZE,Athlete,https://olympics.com/en/athletes/johansson-1,Robert JOHANSSON,Norway,pyeongchang,2018
Short Track,Ladies’ 1000m,Women,GOLD,Athlete,https://olympics.com/en/athletes/suzanne-schulting,Suzanne SCHULTING,Netherlands,pyeongchang,2018
Short Track,Ladies’ 1000m,Women,SILVER,Athlete,https://olympics.com/en/athletes/boutin,Kim BOUTIN,Canada,pyeongchang,2018
Short Track,Ladies’ 1000m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/arianna-fontana,Arianna FONTANA,Italy,pyeongchang,2018
Short Track,Ladies’ 1500m,Women,GOLD,Athlete,https://olympics.com/en/athletes/choi-minjeong,Minjeong CHOI,Republic of Korea,pyeongchang,2018
Short Track,Ladies’ 1500m,Women,SILVER,Athlete,https://olympics.com/en/athletes/jinyu-li,Jinyu LI,People's Republic of China,pyeongchang,2018
Short Track,Ladies’ 1500m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/boutin,Kim BOUTIN,Canada,pyeongchang,2018
Short Track,Ladies’ 500m,Women,GOLD,Athlete,https://olympics.com/en/athletes/arianna-fontana,Arianna FONTANA,Italy,pyeongchang,2018
Short Track,Ladies’ 500m,Women,SILVER,Athlete,https://olympics.com/en/athletes/yara-van-kerkhof,Yara VAN KERKHOF,Netherlands,pyeongchang,2018
Short Track,Ladies’ 500m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/boutin,Kim BOUTIN,Canada,pyeongchang,2018
Short Track,Men’s 5000m Relay,Men,GOLD,GameTeam,,,Hungary,pyeongchang,2018
Short Track,Men’s 5000m Relay,Men,SILVER,GameTeam,,,People's Republic of China,pyeongchang,2018
Short Track,Men’s 5000m Relay,Men,BRONZE,GameTeam,,,Canada,pyeongchang,2018
Short Track,Men’s 1000m,Men,GOLD,Athlete,https://olympics.com/en/athletes/girard-1,Samuel GIRARD,Canada,pyeongchang,2018
Short Track,Men’s 1000m,Men,SILVER,Athlete,https://olympics.com/en/athletes/krueger,John-Henry KRUEGER,United States of America,pyeongchang,2018
Short Track,Men’s 1000m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/seo-3,Yira SEO,Republic of Korea,pyeongchang,2018
Short Track,Men’s 500m,Men,GOLD,Athlete,https://olympics.com/en/athletes/dajing-wu,Dajing WU,People's Republic of China,pyeongchang,2018
Short Track,Men’s 500m,Men,SILVER,Athlete,https://olympics.com/en/athletes/daeheon-hwang,Daeheon HWANG,Republic of Korea,pyeongchang,2018
Short Track,Men’s 500m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/lim,Hyojun LIM,Republic of Korea,pyeongchang,2018
Short Track,Ladies’ 3000m Relay,Women,GOLD,GameTeam,,,Republic of Korea,pyeongchang,2018
Short Track,Ladies’ 3000m Relay,Women,SILVER,GameTeam,,,Italy,pyeongchang,2018
Short Track,Ladies’ 3000m Relay,Women,BRONZE,GameTeam,,,Netherlands,pyeongchang,2018
Short Track,Men’s 1500m,Men,GOLD,Athlete,https://olympics.com/en/athletes/lim,Hyojun LIM,Republic of Korea,pyeongchang,2018
Short Track,Men’s 1500m,Men,SILVER,Athlete,https://olympics.com/en/athletes/sjinkie-knegt,Sjinkie KNEGT,Netherlands,pyeongchang,2018
Short Track,Men’s 1500m,Men,BRONZE,Athlete,,Semyon Yelistratov,Olympic Athletes from Russia,pyeongchang,2018
Alpine Skiing,Ladies’ Alpine Combined,Women,GOLD,Athlete,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,pyeongchang,2018
Alpine Skiing,Ladies’ Alpine Combined,Women,SILVER,Athlete,https://olympics.com/en/athletes/mikaela-shiffrin,Mikaela SHIFFRIN,United States of America,pyeongchang,2018
Alpine Skiing,Ladies’ Alpine Combined,Women,BRONZE,Athlete,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,pyeongchang,2018
Alpine Skiing,Men’s Alpine Combined,Men,GOLD,Athlete,https://olympics.com/en/athletes/marcel-hirscher,Marcel HIRSCHER,Austria,pyeongchang,2018
Alpine Skiing,Men’s Alpine Combined,Men,SILVER,Athlete,https://olympics.com/en/athletes/alexis-pinturault,Alexis PINTURAULT,France,pyeongchang,2018
Alpine Skiing,Men’s Alpine Combined,Men,BRONZE,Athlete,https://olympics.com/en/athletes/muffat-jeandet,Victor MUFFAT-JEANDET,France,pyeongchang,2018
Alpine Skiing,Men’s Giant Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/marcel-hirscher,Marcel HIRSCHER,Austria,pyeongchang,2018
Alpine Skiing,Men’s Giant Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/henrik-kristoffersen,Henrik KRISTOFFERSEN,Norway,pyeongchang,2018
Alpine Skiing,Men’s Giant Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/alexis-pinturault,Alexis PINTURAULT,France,pyeongchang,2018
